Unnamed: 0_level_0,Combined Payroll,Combined Payroll,Inlfation (2023),By Position,By Position,By Position,By Position
Club,"Gross P/W (EUR, 000's)","Gross P/Y (EUR, 000's)","Adj. Gross (EUR, 000's)","Keeper (EUR, 000's)","Defense (EUR, 000's)","Midfield (EUR, 000's)","Forward (EUR, 000's)"
PSG,"€ 6,902","€ 358,900","€ 358,900","€ 26,410","€ 69,380","€ 45,170","€ 217,940"
Marseille,"€ 1,533","€ 79,710","€ 79,710","€ 6,330","€ 20,950","€ 20,140","€ 32,290"
Monaco,"€ 1,172","€ 60,960","€ 60,960","€ 5,400","€ 18,640","€ 2,730","€ 34,190"
Lyon,"€ 1,171","€ 60,910","€ 60,910","€ 6,320","€ 17,660","€ 17,610","€ 19,320"
Nice,€ 876,"€ 45,540","€ 45,540","€ 4,440","€ 9,110","€ 19,050","€ 12,940"
Rennes,€ 707,"€ 36,760","€ 36,760","€ 7,970","€ 9,510","€ 6,870","€ 12,410"
Lille,€ 561,"€ 29,150","€ 29,150","€ 3,090","€ 5,710","€ 9,310","€ 11,040"
Nantes,€ 498,"€ 25,900","€ 25,900","€ 1,380","€ 9,060","€ 4,780","€ 10,680"
Lens,€ 366,"€ 19,050","€ 19,050","€ 2,540","€ 4,160","€ 4,240","€ 8,110"
Montpellier,€ 364,"€ 18,950","€ 18,950","€ 3,450","€ 5,550","€ 2,150","€ 7,800"
Strasbourg,€ 364,"€ 18,920","€ 18,920","€ 1,780","€ 6,050","€ 6,830","€ 4,260"
Angers,€ 337,"€ 17,520","€ 17,520","€ 1,670","€ 5,100","€ 3,390","€ 7,360"
Troyes,€ 311,"€ 16,160","€ 16,160",€ 860,"€ 4,140","€ 4,500","€ 6,660"
Lorient,€ 275,"€ 14,300","€ 14,300","€ 2,000","€ 4,200","€ 3,690","€ 4,410"
Auxerre,€ 270,"€ 14,020","€ 14,020","€ 3,860","€ 3,940","€ 2,380","€ 3,840"
Brest,€ 267,"€ 13,860","€ 13,860",€ 690,"€ 3,490","€ 4,520","€ 5,160"
Reims,€ 256,"€ 13,330","€ 13,330","€ 1,360","€ 4,460","€ 2,310","€ 5,200"
Toulouse,€ 185,"€ 9,640","€ 9,640",€ 900,"€ 3,040","€ 2,320","€ 3,380"
Ajaccio,€ 163,"€ 8,460","€ 8,460",€ 520,"€ 2,710","€ 1,550","€ 3,680"
Clermont,€ 134,"€ 6,970","€ 6,970",€ 380,"€ 2,550","€ 1,740","€ 2,300"
Total,"€ 16,712","€ 869,010","€ 869,010","€ 81,350","€ 209,410","€ 165,280","€ 412,970"
