Unnamed: 0_level_0,Combined Payroll,Combined Payroll,Inlfation (2023),By Position,By Position,By Position,By Position
Club,"Gross P/W (EUR, 000's)","Gross P/Y (EUR, 000's)","Adj. Gross (EUR, 000's)","Keeper (EUR, 000's)","Defense (EUR, 000's)","Midfield (EUR, 000's)","Forward (EUR, 000's)"
AC Milan,"€ 1,484","€ 77,160","€ 87,404","€ 6,127","€ 26,321","€ 27,135","€ 17,577"
Roma,"€ 1,440","€ 74,898","€ 84,842","€ 4,817","€ 19,804","€ 27,614","€ 22,663"
Juventus,"€ 1,393","€ 72,428","€ 82,044","€ 7,614","€ 26,287","€ 27,577","€ 10,950"
Inter Milan,€ 951,"€ 49,459","€ 56,026","€ 4,247","€ 15,954","€ 15,067","€ 14,191"
Napoli,€ 950,"€ 49,378","€ 55,934","€ 2,597","€ 17,287","€ 9,757","€ 19,737"
Fiorentina,€ 895,"€ 46,563","€ 52,745","€ 3,204","€ 11,415","€ 7,444","€ 24,500"
Lazio,€ 642,"€ 33,374","€ 37,805","€ 2,497","€ 11,587","€ 11,206","€ 8,084"
Genoa,€ 549,"€ 28,543","€ 32,333","€ 2,244","€ 7,155","€ 7,207","€ 11,937"
Sampdoria,€ 429,"€ 22,327","€ 25,291","€ 3,517","€ 5,790","€ 5,230","€ 7,790"
Atalanta,€ 427,"€ 22,195","€ 25,142","€ 1,837","€ 5,707","€ 8,784","€ 5,867"
Sassuolo,€ 412,"€ 21,443","€ 24,290","€ 2,677","€ 7,441","€ 4,254","€ 7,071"
Torino,€ 389,"€ 20,209","€ 22,892","€ 1,014","€ 6,351","€ 5,906","€ 6,938"
Parma,€ 349,"€ 18,167","€ 20,579","€ 1,541","€ 5,519","€ 5,757","€ 5,350"
Udinese,€ 323,"€ 16,793","€ 19,023","€ 1,444","€ 4,768","€ 5,104","€ 5,477"
Palermo,€ 302,"€ 15,722","€ 17,809","€ 1,981","€ 6,054","€ 5,390","€ 2,297"
Chievo Verona,€ 279,"€ 14,497","€ 16,422","€ 1,670","€ 4,497","€ 3,620","€ 4,710"
Hellas Verona,€ 257,"€ 13,345","€ 15,117",€ 670,"€ 4,897","€ 2,571","€ 5,207"
Cagliari,€ 218,"€ 11,341","€ 12,847","€ 1,057","€ 3,730","€ 3,614","€ 2,940"
Cesena,€ 159,"€ 8,278","€ 9,377",€ 647,"€ 2,637","€ 3,491","€ 1,503"
Empoli,€ 143,"€ 7,425","€ 8,411",€ 724,"€ 1,524","€ 3,090","€ 2,087"
Total,"€ 11,991","€ 623,545","€ 706,333","€ 52,126","€ 194,725","€ 189,818","€ 186,876"
