Unnamed: 0_level_0,Combined Payroll,Combined Payroll,Inlfation (2023),By Position,By Position,By Position,By Position
Club,"Gross P/W (EUR, 000's)","Gross P/Y (EUR, 000's)","Adj. Gross (EUR, 000's)","Keeper (EUR, 000's)","Defense (EUR, 000's)","Midfield (EUR, 000's)","Forward (EUR, 000's)"
Manchester United,"€ 4,324","€ 224,840","€ 242,652","€ 36,050","€ 60,040","€ 43,143","€ 85,608"
Chelsea,"€ 3,661","€ 190,371","€ 205,452","€ 14,876","€ 63,525","€ 36,763","€ 75,208"
Arsenal,"€ 3,446","€ 179,209","€ 193,406","€ 10,073","€ 57,294","€ 36,155","€ 75,687"
Manchester City,"€ 3,226","€ 167,766","€ 181,057","€ 8,264","€ 49,063","€ 29,237","€ 81,202"
Tottenham,"€ 3,051","€ 158,672","€ 171,243","€ 10,178","€ 34,795","€ 33,467","€ 80,233"
Liverpool,"€ 2,956","€ 153,699","€ 165,875","€ 9,477","€ 44,148","€ 52,561","€ 47,513"
Everton,"€ 2,365","€ 122,970","€ 132,712","€ 9,165","€ 32,965","€ 31,621","€ 49,219"
Crystal Palace,"€ 2,033","€ 105,724","€ 114,100","€ 9,535","€ 36,003","€ 17,926","€ 42,261"
Leicester,"€ 1,791","€ 93,110","€ 100,486","€ 11,732","€ 26,082","€ 19,597","€ 35,699"
West Ham,"€ 1,546","€ 80,415","€ 86,785","€ 6,563","€ 25,241","€ 14,583","€ 34,028"
Aston Villa,"€ 1,456","€ 75,695","€ 81,692","€ 7,335","€ 22,483","€ 19,819","€ 26,059"
Newcastle,"€ 1,346","€ 70,001","€ 75,546","€ 4,892","€ 24,979","€ 9,444","€ 30,686"
Southampton,"€ 1,342","€ 69,802","€ 75,332","€ 9,792","€ 17,895","€ 11,078","€ 31,037"
Fulham,"€ 1,256","€ 65,309","€ 70,483","€ 7,033","€ 19,469","€ 23,334","€ 15,473"
Wolverhampton,"€ 1,254","€ 65,229","€ 70,397","€ 6,427","€ 21,134","€ 13,854","€ 23,814"
Brighton,"€ 1,184","€ 61,579","€ 66,457","€ 4,132","€ 17,423","€ 9,609","€ 30,415"
West Bromwich,€ 837,"€ 43,550","€ 47,000","€ 3,031","€ 13,366","€ 8,879","€ 18,274"
Burnley,€ 820,"€ 42,641","€ 46,020","€ 3,617","€ 15,565","€ 11,611","€ 11,849"
Leeds,€ 718,"€ 37,311","€ 40,267","€ 3,099","€ 10,590","€ 5,894","€ 17,728"
Sheffield United,€ 465,"€ 24,197","€ 26,114","€ 2,765","€ 7,834","€ 4,739","€ 8,859"
Total,"€ 39,077","€ 2,032,090","€ 2,193,076","€ 178,036","€ 599,894","€ 433,314","€ 820,852"
