Unnamed: 0_level_0,Combined Payroll,Combined Payroll,Inlfation (2023),By Position,By Position,By Position,By Position
Club,"Gross P/W (EUR, 000's)","Gross P/Y (EUR, 000's)","Adj. Gross (EUR, 000's)","Keeper (EUR, 000's)","Defense (EUR, 000's)","Midfield (EUR, 000's)","Forward (EUR, 000's)"
Manchester United,"€ 3,664","€ 190,551","€ 216,613","€ 17,318","€ 51,954","€ 59,300","€ 61,980"
Arsenal,"€ 3,615","€ 187,968","€ 213,676","€ 9,965","€ 38,525","€ 69,959","€ 69,519"
Manchester City,"€ 3,077","€ 159,986","€ 181,867","€ 17,979","€ 51,771","€ 53,594","€ 36,641"
Chelsea,"€ 2,735","€ 142,205","€ 161,654","€ 10,239","€ 42,884","€ 37,592","€ 51,490"
Liverpool,"€ 2,170","€ 112,850","€ 128,284","€ 9,540","€ 36,019","€ 33,445","€ 33,846"
Everton,"€ 1,895","€ 98,548","€ 112,026","€ 6,739","€ 34,229","€ 24,597","€ 32,983"
Tottenham,"€ 1,807","€ 93,972","€ 106,824","€ 9,759","€ 33,673","€ 25,242","€ 25,299"
Crystal Palace,"€ 1,534","€ 79,774","€ 90,684","€ 3,950","€ 28,559","€ 22,297","€ 24,968"
West Ham,"€ 1,530","€ 79,555","€ 90,435","€ 10,114","€ 25,901","€ 20,759","€ 22,781"
Southampton,"€ 1,497","€ 77,864","€ 88,513","€ 8,203","€ 26,615","€ 14,280","€ 28,766"
Leicester,"€ 1,480","€ 76,978","€ 87,506","€ 6,988","€ 21,044","€ 21,116","€ 27,830"
West Bromwich,"€ 1,307","€ 67,981","€ 77,279","€ 5,317","€ 15,242","€ 23,699","€ 23,722"
Stoke City,"€ 1,149","€ 59,769","€ 67,943","€ 4,557","€ 19,992","€ 14,621","€ 20,599"
Watford,"€ 1,091","€ 56,753","€ 64,515","€ 3,437","€ 16,143","€ 14,508","€ 22,665"
Swansea,"€ 1,074","€ 55,825","€ 63,460","€ 5,773","€ 12,882","€ 14,293","€ 22,878"
Bournemouth,€ 942,"€ 48,982","€ 55,681","€ 8,689","€ 15,009","€ 8,574","€ 16,710"
Brighton,€ 880,"€ 45,743","€ 51,999","€ 5,480","€ 15,137","€ 10,178","€ 14,947"
Newcastle,€ 844,"€ 43,872","€ 49,872","€ 3,342","€ 14,583","€ 11,667","€ 14,280"
Burnley,€ 717,"€ 37,309","€ 42,412","€ 3,798","€ 9,965","€ 13,338","€ 10,208"
Huddersfield,€ 575,"€ 29,923","€ 34,016","€ 1,450","€ 6,956","€ 10,695","€ 10,822"
Total,"€ 33,583","€ 1,746,408","€ 1,985,259","€ 152,637","€ 517,083","€ 503,754","€ 572,934"
