Unnamed: 0_level_0,Combined Payroll,Combined Payroll,Inlfation (2023),By Position,By Position,By Position,By Position
Club,"Gross P/W (EUR, 000's)","Gross P/Y (EUR, 000's)","Adj. Gross (EUR, 000's)","Keeper (EUR, 000's)","Defense (EUR, 000's)","Midfield (EUR, 000's)","Forward (EUR, 000's)"
Real Madrid,"€ 6,465","€ 336,190","€ 336,190","€ 17,810","€ 94,850","€ 76,790","€ 146,740"
Barcelona,"€ 5,404","€ 281,005","€ 281,005","€ 17,000","€ 102,765","€ 61,950","€ 99,290"
Atletico Madrid,"€ 3,448","€ 179,290","€ 179,290","€ 23,890","€ 41,130","€ 37,670","€ 76,600"
Sevilla,"€ 1,550","€ 80,580","€ 80,580","€ 4,460","€ 18,300","€ 25,440","€ 32,380"
Villarreal,"€ 1,343","€ 69,830","€ 69,830","€ 8,880","€ 21,680","€ 20,390","€ 18,880"
Valencia,"€ 1,274","€ 66,230","€ 66,230","€ 8,070","€ 19,070","€ 10,420","€ 28,670"
Athletic Club,"€ 1,221","€ 63,470","€ 63,470","€ 5,910","€ 24,070","€ 5,910","€ 27,580"
Real Sociedad,€ 937,"€ 48,700","€ 48,700","€ 3,300","€ 12,350","€ 13,240","€ 19,810"
Real Betis,€ 913,"€ 47,485","€ 47,485","€ 3,400","€ 20,350","€ 6,140","€ 17,595"
Getafe,€ 738,"€ 38,350","€ 38,350","€ 1,845","€ 8,450","€ 11,180","€ 16,875"
Celta Vigo,€ 710,"€ 36,930","€ 36,930","€ 2,870","€ 11,230","€ 4,190","€ 18,640"
Espanyol,€ 580,"€ 30,140","€ 30,140","€ 3,360","€ 5,940","€ 9,660","€ 11,180"
Granada,€ 485,"€ 25,200","€ 25,200","€ 1,060","€ 7,220","€ 6,590","€ 10,330"
Alaves,€ 420,"€ 21,845","€ 21,845","€ 1,050","€ 5,405","€ 5,050","€ 10,340"
Mallorca,€ 411,"€ 21,390","€ 21,390","€ 2,665","€ 5,720","€ 4,540","€ 8,465"
Elche,€ 384,"€ 19,945","€ 19,945","€ 2,590","€ 3,140","€ 3,700","€ 10,515"
Cadiz,€ 368,"€ 19,150","€ 19,150","€ 1,170","€ 3,960","€ 3,990","€ 10,030"
Levante,€ 361,"€ 18,755","€ 18,755","€ 1,200","€ 6,380","€ 5,065","€ 6,110"
Osasuna,€ 326,"€ 16,960","€ 16,960","€ 1,600","€ 5,210","€ 3,175","€ 6,975"
Rayo Vallecano,€ 220,"€ 11,455","€ 11,455",€ 815,"€ 2,570","€ 1,800","€ 6,270"
Total,"€ 27,558","€ 1,432,900","€ 1,432,900","€ 112,945","€ 419,790","€ 316,890","€ 583,275"
